,Cycle,Cand_Name,Debt_Owed_By_Committee,Transfer_From_Other_Auth_Committee,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Transfer_To_Other_Auth_Committee,Debt_Owe_To_Committee,Contributions,Loans,Refunds,Disbursements,Expenditures,Repayments,Receipts
1209,2020,"PATTERSON-STRONG, LAUREN ASHLEY DR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,2020,"DAVIS, MARIA HARPER MRS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,2020,"RUSSELL, CLINE 372867130504006 MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,2020,"LO, ERLYNDON",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,2020,"CHURILLA, JASON EDWARD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,2020,"KNOLL, DAVID",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,2020,"WALKER, FRAN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,2020,"KOOB, TREVOR WALTON",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,2020,"MCGUFFIN, JAMES DAWSON",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,2020,"SCHULTZ, FREDERIC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,2020,"JORDAN, ROBERT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,2020,"GARVEY, JOSEPH H. MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,2020,"HAZZARD, SHANNON M",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,2020,"STENGEL, MARC LESLIE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,2020,"NICKLAUS, PATRICIA A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,2020,"THOMAS, OATICE MITCHELL MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,2020,"DECLEMENTS, DANIEL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,2020,"MADRIGAL DE PANCHO VILLA, RAY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,2020,"OBRIEN, JAMES RICHARD SR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,2020,"WILLIAMS, WILLIAMS ELIZABETH (ADDISON)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,2020,"KLESKI, PHILLIP BRYAN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,2020,"EDWARDS, LONNIE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,2020,"DOWNARD, JEFFREY BRIAN DR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,2020,"RESCH, SUSAN PATRICIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2020,"ODOM, WANDA MS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,2020,"HUDSON HALE, MICHELLE R",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,2020,"MERONEY, JAMES EDWIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,2020,"PRINCESS, OAWLAWOLWAOL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,2020,"WILKINSON, COLLEEN MARIE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,2020,"HUNT, EUGENE ROSELL JR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,2020,"MCGEE, ROBERT DERK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,2020,"SMITH, ROBERT EUGENE",0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,242.0,237.0,0.0,237.0
1546,2020,"COLLINS, NAZZARAE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,2020,"MIN, ANGELA JA YUNG MS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,2020,"RAMOS, DOMINGO DE JESUS MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,2020,"CASSIBA, SAMUEL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,2020,"INVICTUS, AUGUSTUS",0.0,0.0,0.0,0.0,0.0,0.0,16228.439999999999,0.0,0.0,4799.93,8542.98,0.0,4535.71
1584,2020,"NEWNAN, BRIAN DEAN",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0
1585,2020,"OKUGO, CECILIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2020,"NETTLETON, FREDERICK CAMIGLA MR SENIOR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,2020,"MILLER, CLARA SUE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,2020,"OTTINGER, KEITH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,2020,"INGRAM, SONIA SUSANNE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,2020,"FARRELL-SMITH, KELAN JOHN MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,2020,"POPE SR, WAYNE ANTHONY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,2020,"SHARKEY, JONATHON THE IMPALER",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,2020,"EPPS, LESLIE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,2020,"SPEARS, ALAN ERROL ESQ.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,2020,"SCHWIGEN, GARY JAMES",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,2020,"SENEY, RAYMOND J",1800.0,0.0,0.0,0.0,0.0,0.0,8651.6,3600.0,0.0,3759.5299999999997,10539.95,0.0,2939.89
1753,2020,"O'ROURKE, ROBERT BETO",0.0,37940.02,0.0,0.0,0.0,0.0,-196665.18,0.0,411610.36,1041395.37,1450531.7,0.0,714780.7300000001
1754,2020,"GYURKO, ZOLTAN ISTVAN",50000.0,0.0,0.0,0.0,0.0,0.0,6047.3099999999995,100000.0,0.0,30125.23,60250.46,0.0,51511.77
1756,2020,"WELD, WILLIAM FLOYD (BILL)",384037.3,0.0,0.0,0.0,0.0,0.0,29997287.2,513600.0,10110.0,2145081.33,29096467.889999997,0.0,2104153.63
1772,2020,"DERN, ROBIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,2020,"LYONS SR, STEPHEN PATRICK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,2020,"OLIVER, MALCOLM KHALID",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,2020,"BOROCH, EVAN BERNARD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,2020,"FOX, JAMES CARTRELL MR ST",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,2020,"FOX, CHERUNDA LYNN",0.0,0.0,0.0,0.0,0.0,0.0,15749.61,0.0,0.0,5481.87,10267.74,0.0,5481.87
1849,2020,"BURD, ZACHARY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,2020,"LIBRACE, DAVID",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,2020,"ROMERO, PAUL A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,2020,"MARRON, DEBORAH ANN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,2020,"CARY, CJ L MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,2020,"RAINS, DARRYL SCOTT MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,2020,"ESPINOSA, GEBY E",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,2020,"BICKELMEYER, MICHAEL",,0.0,0.0,0.0,0.0,,56810.3,0.0,0.0,238.0,50907.65,0.0,485.0
1888,2020,"LATHAM, CHARLENE YVETTE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,2020,"STAUFFER, HOWARD RICHARD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,2020,"CAMPBELL, JOHNNIE C",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,2020,"WIAND, FRED",25198.58,0.0,0.0,0.0,0.0,25198.58,4266.0,24882.54,100.0,22593.58,16697.62,0.0,15040.27
1931,2020,"HALL, ELLA REE",0.0,0.0,0.0,0.0,0.0,0.0,40822.02,0.0,0.0,5688.21,33429.56,0.0,5903.86
1942,2020,"HOROWITZ, AMI",0.0,0.0,0.0,0.0,0.0,0.0,283288.88,0.0,1008.0,56859.22,150770.74,0.0,56859.22
1943,2020,"HOLLAND, JAMES L JR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,2020,"DORSEY, MELISSA AIMEE MCINTYRE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,2020,"AGUN, BURAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,2020,"JUSTICE, BRENDA DAWN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,2020,"HOWARD, ADRIENNE",0.0,0.0,0.0,0.0,0.0,0.0,1090.0,0.0,0.0,0.0,0.0,0.0,533.53
2004,2020,"JOHNSON, CHRISTOPHER LEE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,2020,EDEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2020,"HASTING, VECTOR PATH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,2020,"WARREN, LUKE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,2020,"WILLIAMS, GUS MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,2020,"DAVLIN, BENNETT JOSHUA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,2020,"BELLAR, BARBARA RUTH DR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.5,0.0,1349.0,2807.0,0.0,5050.75
2081,2020,"STRAVAGAR, MAX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,2020,"MOORE, BRIAN PATRICK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101,2020,"BOYLE, THOMAS JOSEPH MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,2020,"JOHNSON PENDLETON, CATHY DENISE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2113,2020,"KATZ, MICHAEL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,2020,"HARPER, JUSTIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,2020,"DANG, BETTY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,2020,"BADRAN, PRECIOUS SHIRLEY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,2020,"SHERROD, JACOB MICHAEL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2020,"GRIMALDI, ANIELLO REV",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,2020,"IWACHIW, WALTER N",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,2020,"DYER, ELIZABETH MARIE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,2020,"STAND, ROBERT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,2020,"BRAFORD, THOMAS ARTHUR MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,2020,"HOLT, JOE KENNETH JR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,2020,"GILLEN, DONALD ROBERT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,2020,"SUMMERS, LUKE AUSTIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,2020,"FRISHBERG, DANIEL SHOLOM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,2020,"RICE, DAVID MICHAEL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,2020,"MICHAEL, TODD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,2020,"HARVEY, JAMES ARTHUR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,2020,"PATRICK, DEVAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,2020,"ALEAANDRIA-WILLIAMS, MARION LATROY MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,2020,"INSLEE, JAY R",0.0,0.0,0.0,0.0,0.0,0.0,66920644.95,0.0,950920.92,6909850.21,49513325.050000004,0.0,6945954.55
2405,2020,"GILLIBRAND, KIRSTEN",0.0,9600000.0,0.0,0.0,1372417.89,0.0,113930065.6,0.0,159477.06,15871489.92,224457483.41000003,0.0,15972045.14
2415,2020,"GUPTA, KESHAV",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,2020,"ROCKEFELLER, MEHAL DUKE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,2020,"MCCARTHY, PATRICK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,2020,"ANDERSON, CONTESSA COURTNEY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,2020,"MOORE, R. DENNIS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.14,410.26,0.0,0.0
2460,2020,"EBERLY, MELVIN FRANCIS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,2020,"HENDERSON, JOSEPH RONALD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,2020,"BROWN, DORIS J.W.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2506,2020,"MCKINLEY, MICHAEL MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,2020,"MOODY, TYRONE G MR JR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,2020,"RIVES, JAMES",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,2020,"CLIFTON, TIRELL ALEXANDER MAXWELL REV.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2625,2020,"PIERCE, MARK ALLAN",0.0,0.0,0.0,6061.14,0.0,0.0,43896.95,0.0,0.0,11450.66,26618.72,0.0,17756.75
2650,2020,"JOSEPH, ROBERT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,2020,"LAU, JOANNA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,2020,"LEGATE, JAMES WALTER MR. JR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,2020,"CHAVEZ, RAMIE NICOLE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708,2020,"BENZEL, JULIANNE ELIZABETH MRS.",14000.0,0.0,0.0,0.0,0.0,0.0,400830.0,34000.0,0.0,105099.39,204198.78,6000.0,120607.86
2709,2020,"WILLIAMSON, MARIANNE",226596.3,0.0,0.0,0.0,0.0,0.0,130942957.53999999,4000.0,632366.76,8466849.71,110375542.19,0.0,8406525.799999999
2725,2020,"PATTERSON, KEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2733,2020,"CLEMENT, MARY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2738,2020,"AFZAL, INNAYA FATIMA MS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,2020,"KAWCZYNSKI, TOM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2767,2020,"LANDINGHAM, MICHAEL D",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2778,2020,"PRIDMORE, JAY P",,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2779,2020,"OJEDA, RICHARD NEECE II",42401.69,0.0,0.0,0.0,0.0,0.0,1199624.6,0.0,12169.38,32720.58,1817418.0199999998,0.0,20347.63
2782,2020,"SACKERMAN, KURT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,2020,"BRADFORD, DAPHNE DENISE",0.0,0.0,0.0,0.0,0.0,0.0,45430.56,0.0,0.0,0.0,12000.0,0.0,59.0
2872,2020,"SAVALA, HARLAN VILAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,2020,"BULLOCK, STEVE",0.0,0.0,0.0,0.0,0.0,0.0,48835833.14,0.0,608609.4,5846582.63,34297040.03,0.0,5788232.34
2941,2020,"BANCHIO, LACIE CARMEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988,2020,"DIR, HOPE ELAINE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,2020,"LYNCH, CLYDE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,2020,"DELANEY, JOHN K.",1493250.0,0.0,0.0,0.0,0.0,0.0,61645546.01,41330000.0,123851.78,23601560.86,218150804.85,30000000.0,23309690.66
3080,2020,"SESTAK, JOSEPH A JR",0.0,0.0,0.0,0.0,0.0,0.0,2130238.31,0.0,50526.38,445767.92,1007733.8899999999,0.0,449344.58
3089,2020,"RYAN, TIMOTHY J.",0.0,0.0,0.0,0.0,23179.05,0.0,8776489.67,0.0,44216.8,1342642.63,5545991.43,0.0,1341246.39
3140,2020,"KRICHEVSKY, RITA ANNA-MARIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,2020,"MOULTON, SETH",0.0,918579.19,0.0,0.0,296488.63,0.0,25826902.970000003,80000.0,135284.26,2663584.58,27640308.330000002,80000.0,2516797.2300000004
3177,2020,"DE LA FUENTE, ROQUE III",7250.0,0.0,0.0,0.0,0.0,0.0,0.0,14500.0,0.0,7250.0,21750.0,0.0,7250.0
3203,2020,"SANDAGE, NEIL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,2020,"BAGBY, MICHAEL PAUL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,2020,"ZAYAS, MICHAEL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,2020,"PUSKAR, MICHAEL BRANDON",0.0,0.0,0.0,0.0,0.0,0.0,2875.0,5000.0,0.0,3057.0,2926.41,4848.56,2562.0
3251,2020,"BRAINARD, CHRISTOPHER",0.0,0.0,0.0,0.0,0.0,0.0,3156.3,202000.0,9.1,101225.45,2871.7000000000003,202000.0,101225.45
3256,2020,"WALSH, JOE",441685.65,5802.87,0.0,0.0,0.0,6150.0,2994215.42,859170.82,18990.0,619490.52,8365401.35,0.0,619490.52
3265,2020,"BOOKER, CORY A.",785889.53,2740000.0,0.0,0.0,217756.03,0.0,278165542.0,0.0,1014792.64,26035038.89,241156871.38,0.0,26280293.45
3333,2020,"GOMEZ, PAMELA MARIE MS.",0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,60.99,121.98,0.0,75.0
3341,2020,"SANDERS, BERNARD",0.0,12701500.0,0.0,0.0,6601500.0,0.0,3085685492.02,0.0,8856827.74,221018358.6,2684390056.4199996,0.0,219261353.0
3363,2020,"PAISLEY, GORDON JAMES MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,2020,"VON BEVERN, RYAN NICHOLAS",,0.0,0.0,0.0,0.0,,14784.83,0.0,0.0,4575.44,59.75,0.0,2160.74
3488,2020,"WILBURN, KATHY DENICE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,2020,"SHERRIL, PETER WILLIAM",0.0,0.0,0.0,30.0,0.0,0.0,6300.0,0.0,0.0,905.0,465.0,0.0,3275.0
3621,2020,"GREENSTEIN, MARK",0.0,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,7625.68,15251.36,0.0,2400.0
3624,2020,"BIDEN, JOSEPH R JR",0.0,243411324.1,0.0,0.0,1192592.0,0.0,6490316495.21,0.0,31566837.48,1073922957.0,4835142430.4,0.0,1074257336.93
3662,2020,"KLOBUCHAR, AMY J.",0.0,3575275.0,110.1,0.0,1668340.4,0.0,478451811.56000006,0.0,2104216.94,54523824.52,380244843.21999997,0.0,54571661.05
3666,2020,"HARRIS, KAMALA D.",0.0,2652981.94,0.0,0.0,38000.0,0.0,380717075.48,0.0,2905526.56,43191648.77,280465572.37,0.0,43577769.769999996
3718,2020,"SHREFFLER, DOUG (I)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378975.1,13500.0,0.0,184987.55
3763,2020,"POWERS, CHRISTIN NOEL MS.",0.0,0.0,0.0,0.0,0.0,0.0,583698.8,0.0,0.0,169706.2,276569.6,0.0,219930.2
3787,2020,"GABBARD, TULSI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3788,2020,"HILTON, AMIE NICOLE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3790,2020,"PHILLIPS, ANDREW S MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,2020,"POWELL, GARRETT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3878,2020,"SMITH, RONALD BRYAN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3891,2020,"GUNFISH, DAVY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3908,2020,"JO, PATRICK H",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3910,2020,"BRODERSEN, LUKE ALLEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,2020,"FAROOQ, MUHAMMAD UMAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,2020,"MOUTOUX, BRIAN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3919,2020,"CAESAR, PRESIDENT EMPEROR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3969,2020,"BORING, PAIJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
